,Unnamed: 0,name,url,food_details,rating,review_number,longitude,latitude,price,food_category,weighted_rating,rating_group,price_category,rest_details
1474,1474,Yellow brick road,https://foodpanda.my/restaurant/a2by/yellow-brick-road,['Malaysian food'],4.5,81,101.66142075,3.1498306,3,International,4.47,4.30-4.49,Expensive,Malaysian food
1475,1475,Fuel shack damansara height,https://foodpanda.my/restaurant/p9cb/fuel-shack-damansara-height,"['Western', 'Burgers']",4.7,580,101.6633012,3.15212805,3,Fast Food,4.66,4.50-4.69,Expensive,"Western, Burgers"
1476,1476,Starbucks damansara city mall ,https://foodpanda.my/restaurant/t4ig/starbucks-damansara-city-mall-,"['Cakes', 'Halal', 'Beverages', 'Sandwiches', 'Western']",4.7,162,101.66165545,3.1464843,3,Beverages,4.6,4.50-4.69,Expensive,"Cakes, Halal, Beverages, Sandwiches, Western"
1477,1477,Chitose japanese restorant,https://foodpanda.my/restaurant/l0bw/chitose-japanese-restorant,"['Chicken', 'Rice Dishes', 'Japanese', 'Fish']",3.6,6,101.6603381,3.1744718,3,Japanese,4.4,4.30-4.49,Expensive,"Chicken, Rice Dishes, Japanese, Fish"
1478,1478,Victoria station medan damansara ,https://foodpanda.my/restaurant/m0hr/victoria-station-medan-damansara-,['Western'],4.2,219,101.6579361,3.13972902,3,International,4.28,4.00-4.29,Expensive,Western
1479,1479,The social publika ,https://foodpanda.my/restaurant/s3id/the-social-publika-,['American'],4.4,54,101.6670491,3.1709946,3,International,4.43,4.30-4.49,Expensive,American
1480,1480,Mona publika,https://foodpanda.my/restaurant/r8nu/mona-publika,"['Rice Dishes', 'Malaysian food']",4.7,138,101.666275,3.171542,3,Malay,4.6,4.50-4.69,Expensive,"Rice Dishes, Malaysian food"
1481,1481,Coffea coffee 163 retail park,https://foodpanda.my/restaurant/p0em/coffea-coffee-163-retail-park,"['Pizza', 'Western']",4.5,100,101.65222595,3.16688145,3,International,4.48,4.30-4.49,Expensive,"Pizza, Western"
1482,1482,Dons warong,https://foodpanda.my/restaurant/m6ep/dons-warong,"['Noodles', 'Beverages', 'Chicken', 'Malaysian food']",4.4,1511,101.65599823,3.1644299,1,Malay,4.4,4.30-4.49,Cheap,"Noodles, Beverages, Chicken, Malaysian food"
1483,1483,Daruma syokudo,https://foodpanda.my/restaurant/n0uk/daruma-syokudo,['Japanese'],4.6,703,101.6530492,3.1656134,3,Japanese,4.58,4.50-4.69,Expensive,Japanese
1484,1484,Original banana leaf mont kiara,https://foodpanda.my/restaurant/b8qs/original-banana-leaf-mont-kiara,"['Beverages', 'Rice Dishes', 'Indian', 'Meat']",4.6,30,101.6511432,3.1654114,1,Indian,4.48,4.30-4.49,Cheap,"Beverages, Rice Dishes, Indian, Meat"
1485,1485,Meng kee grill fish ,https://foodpanda.my/restaurant/g0wd/meng-kee-grill-fish-,"['Seafood', 'Chinese', 'Asian']",4.6,357,101.7087356,3.1455163,3,Chinese,4.57,4.50-4.69,Expensive,"Seafood, Chinese, Asian"
1486,1486,The coffee bean and tea leaf quill city mall,https://foodpanda.my/restaurant/t5bg/the-coffee-bean-and-tea-leaf-quill-city-mall,"['American', 'Cakes', 'Beverages', 'International', 'Sandwiches', 'Desserts']",4.6,421,101.7001141,3.15983045,3,Beverages,4.57,4.50-4.69,Expensive,"American, Cakes, Beverages, International, Sandwiches, Desserts"
1487,1487,Kim gary restaurant times square,https://foodpanda.my/restaurant/q5re/kim-gary-restaurant-times-square,"['International', 'Rice Dishes', 'Sandwiches', 'Desserts', 'Chinese', 'Asian']",4.5,1182,101.7108833,3.1421737,3,International,4.5,4.50-4.69,Expensive,"International, Rice Dishes, Sandwiches, Desserts, Chinese, Asian"
1488,1488,Pizza hut quill mall,https://foodpanda.my/restaurant/n5zz/pizza-hut-quill-mall,"['Halal', 'Italian', 'Pasta', 'Pizza', 'Burgers', 'Fast Food']",4.5,3106,101.6999327,3.1598761,2,Fast Food,4.5,4.50-4.69,Moderate,"Halal, Italian, Pasta, Pizza, Burgers, Fast Food"
1489,1489,Halab kl beremi,https://foodpanda.my/restaurant/n4if/halab-kl-beremi,"['Chicken', 'International', 'Middle Eastern', 'Seafood', 'Desserts']",4.5,1153,101.710229,3.147687,3,Middle Eastern,4.5,4.50-4.69,Expensive,"Chicken, International, Middle Eastern, Seafood, Desserts"
1490,1490,Tealive sogo,https://foodpanda.my/restaurant/b9hs/tealive-sogo,"['Halal', 'Asian']",4.7,67,101.6953367,3.1561641,2,Beverages,4.55,4.50-4.69,Moderate,"Halal, Asian"
1491,1491,Burger king semua house,https://foodpanda.my/restaurant/n6ea/burger-king-semua-house,"['Halal', 'Burgers', 'Fast Food']",4.5,1954,101.697418,3.154845,3,Fast Food,4.5,4.50-4.69,Expensive,"Halal, Burgers, Fast Food"
1492,1492,Lettuce and rise the weld,https://foodpanda.my/restaurant/a9wf/lettuce-and-rise-the-weld,"['Healthy Food', 'Burgers', 'Asian']",4.6,745,101.706848,3.150994,3,Malaysian,4.58,4.50-4.69,Expensive,"Healthy Food, Burgers, Asian"
1493,1493,Chatime jakel mall,https://foodpanda.my/restaurant/s3ke/chatime-jakel-mall,"['Beverages', 'Halal', 'Asian']",4.7,956,101.6994035,3.1536348,2,Beverages,4.68,4.50-4.69,Moderate,"Beverages, Halal, Asian"
1494,1494,Dominos pizza dang wangi,https://foodpanda.my/restaurant/o0lj/dominos-pizza-dang-wangi,"['American', 'Halal', 'Pizza']",4.5,1186,101.700291,3.155714,3,Fast Food,4.5,4.50-4.69,Expensive,"American, Halal, Pizza"
1495,1495,Nadia vege cafe,https://foodpanda.my/restaurant/h0wm/nadia-vege-cafe,"['Noodles', 'Rice Dishes', 'Indian']",4.5,109,101.6832301,3.12801,3,Indian,4.48,4.30-4.49,Expensive,"Noodles, Rice Dishes, Indian"
1496,1496,Restoran rk nabilaa maju,https://foodpanda.my/restaurant/n5ma/restoran-rk-nabilaa-maju,"['Noodles', 'Rice Dishes', 'Malaysian food', 'Soups']",4.2,963,101.68068,3.12988,1,Mamak,4.22,4.00-4.29,Cheap,"Noodles, Rice Dishes, Malaysian food, Soups"
1497,1497,Restoran n ameen,https://foodpanda.my/restaurant/e5lo/restoran-n-ameen,"['Noodles', 'Beverages', 'Chicken', 'Rice Dishes', 'Malaysian food', 'Soups']",4.2,357,101.71271805,3.14556505,3,Indonesian,4.25,4.00-4.29,Expensive,"Noodles, Beverages, Chicken, Rice Dishes, Malaysian food, Soups"
1498,1498,Jj crab omelette at bangsar,https://foodpanda.my/restaurant/z7yz/jj-crab-omelette-at-bangsar,"['Beverages', 'Chicken', 'Snacks', 'Seafood']",3.4,17,101.6792855,3.1283708,1,International,4.3,4.30-4.49,Cheap,"Beverages, Chicken, Snacks, Seafood"
1499,1499,Daawat,https://foodpanda.my/restaurant/b9mz/daawat,"['Beverages', 'Chicken', 'Indian', 'Malaysian food', 'Desserts', 'Meat']",4.1,17,101.6965153,3.1447487,3,Indian,4.4,4.30-4.49,Expensive,"Beverages, Chicken, Indian, Malaysian food, Desserts, Meat"
1500,1500,Fry the rice,https://foodpanda.my/restaurant/y4be/fry-the-rice,"['Beverages', 'Chicken', 'Rice Dishes', 'Meat', 'Fish', 'Asian']",4.2,12,101.6908914,3.1357912,2,Malaysian,4.42,4.30-4.49,Moderate,"Beverages, Chicken, Rice Dishes, Meat, Fish, Asian"
1501,1501,Heritage one station,https://foodpanda.my/restaurant/l9zm/heritage-one-station,"['Noodles', 'Beverages', 'Chicken', 'Rice Dishes', 'Indian', 'Meat', 'Soups']",4.6,114,101.6936219,3.1404933,2,Mamak,4.53,4.50-4.69,Moderate,"Noodles, Beverages, Chicken, Rice Dishes, Indian, Meat, Soups"
1502,1502,Nammaveedu vasanta bhavan,https://foodpanda.my/restaurant/k8yl/nammaveedu-vasanta-bhavan,"['Noodles', 'Beverages', 'Rice Dishes', 'Meat', 'Chinese']",4.4,38,101.6874277,3.1316854,3,Indian,4.44,4.30-4.49,Expensive,"Noodles, Beverages, Rice Dishes, Meat, Chinese"
1503,1503,Nook aloft kl sentral,https://foodpanda.my/restaurant/w2ms/nook-aloft-kl-sentral,"['Noodles', 'Chicken', 'Rice Dishes', 'Soups', 'Western', 'Asian']",4.7,4,101.6861876,3.1333295,3,International,4.46,4.30-4.49,Expensive,"Noodles, Chicken, Rice Dishes, Soups, Western, Asian"
1504,1504,Morganfields pavilion,https://foodpanda.my/restaurant/o0qn/morganfields-pavilion,"['American', 'Meat']",4.4,993,101.712167,3.149617,3,American,4.4,4.30-4.49,Expensive,"American, Meat"
1505,1505,Nasi kaw kaw ne times square,https://foodpanda.my/restaurant/tihq/nasi-kaw-kaw-ne-times-square,"['Beverages', 'Rice Dishes', 'Malaysian food']",4.5,47,101.7106398,3.1421613,3,Malay,4.47,4.30-4.49,Expensive,"Beverages, Rice Dishes, Malaysian food"
1506,1506,Nz curry house at bukit bintang,https://foodpanda.my/restaurant/b8iz/nz-curry-house-at-bukit-bintang,['Indian'],4.4,193,101.711476,3.1496659,1,Mamak,4.42,4.30-4.49,Cheap,Indian
1507,1507,Hooked and cooked tmh,https://foodpanda.my/restaurant/tqty/hooked-and-cooked-tmh,"['Beverages', 'Seafood', 'Fish', 'Western']",4.2,188,101.69163618,3.13837849,3,Fast Food,4.29,4.00-4.29,Expensive,"Beverages, Seafood, Fish, Western"
1508,1508,Jacksons fried chicken tmh,https://foodpanda.my/restaurant/d3rt/jacksons-fried-chicken-tmh,"['American', 'Chicken', 'Fast Food']",4.0,555,101.69164866,3.13837796,1,Fast Food,4.07,4.00-4.29,Cheap,"American, Chicken, Fast Food"
1509,1509,Breadstory sunway putra mall ,https://foodpanda.my/restaurant/m2jr/breadstory-sunway-putra-mall-,['Sandwiches'],4.6,261,101.6926878,3.1663872,1,Desserts,4.56,4.50-4.69,Cheap,Sandwiches
1510,1510,Butter chicken love you 3000 bangsar,https://foodpanda.my/restaurant/r9vu/butter-chicken-love-you-3000-bangsar,['Malaysian food'],4.0,287,101.679284,3.128383,1,Malaysian,4.12,4.00-4.29,Cheap,Malaysian food
1511,1511,Tom yum bakar omg bangsar,https://foodpanda.my/restaurant/f3vc/tom-yum-bakar-omg-bangsar,"['Beverages', 'Snacks', 'Rice Dishes', 'Malaysian food', 'Pasta']",4.2,25,101.67938301,3.12832313,2,Thai,4.4,4.30-4.49,Moderate,"Beverages, Snacks, Rice Dishes, Malaysian food, Pasta"
1512,1512,Street churros sogo kl,https://foodpanda.my/restaurant/n8au/street-churros-sogo-kl,"['Cakes', 'Beverages', 'Snacks']",4.7,457,101.69525,3.156032,2,Desserts,4.66,4.50-4.69,Moderate,"Cakes, Beverages, Snacks"
1513,1513,Republic of chikin,https://foodpanda.my/restaurant/j9wu/republic-of-chikin,"['Rice Dishes', 'Soups', 'Korean']",4.6,509,101.7025847,3.13615638,2,Korean,4.58,4.50-4.69,Moderate,"Rice Dishes, Soups, Korean"
1514,1514,Dragon i peking duck pavilion kuala lumpur,https://foodpanda.my/restaurant/q6dd/dragon-i-peking-duck-pavilion-kuala-lumpur,"['Beverages', 'Desserts', 'Chinese', 'Asian']",4.5,103,101.7134676,3.1484855,3,Chinese,4.48,4.30-4.49,Expensive,"Beverages, Desserts, Chinese, Asian"
1515,1515,Eato enjoy japanese teppanyaki,https://foodpanda.my/restaurant/x0uq/eato-enjoy-japanese-teppanyaki,"['Chicken', 'Rice Dishes', 'Seafood', 'Japanese', 'Meat']",4.0,75,101.6875071,3.1337931,2,Japanese,4.26,4.00-4.29,Moderate,"Chicken, Rice Dishes, Seafood, Japanese, Meat"
1516,1516,Ani sup kafe busanaatmenara mara,https://foodpanda.my/restaurant/o7bi/ani-sup-kafe-busanaatmenara-mara,"['Noodles', 'Malaysian food', 'Meat', 'Soups']",4.5,335,101.6957515,3.1582344,2,Malay,4.49,4.30-4.49,Moderate,"Noodles, Malaysian food, Meat, Soups"
1517,1517,Mr naan and mrs idly pure vegetarian,https://foodpanda.my/restaurant/m1au/mr-naan-and-mrs-idly-pure-vegetarian,['Indian'],4.3,820,101.6859429,3.1311712,3,Indian,4.32,4.30-4.49,Expensive,Indian
1518,1518,Vishal food 1,https://foodpanda.my/restaurant/c5ig/vishal-food-1,"['Beverages', 'Indian']",4.5,164,101.6920056,3.1352,2,Indian,4.48,4.30-4.49,Moderate,"Beverages, Indian"
1519,1519,Serendib restaurant,https://foodpanda.my/restaurant/s5ty/serendib-restaurant,"['Meat', 'Asian']",4.7,50,101.720069,3.158851,3,Sri Lankan,4.53,4.50-4.69,Expensive,"Meat, Asian"
1520,1520,Ren restaurant klcc,https://foodpanda.my/restaurant/w3zg/ren-restaurant-klcc,"['Beverages', 'Chicken', 'Soups', 'Chinese']",4.3,42,101.7119027,3.1566119,3,Chinese,4.41,4.30-4.49,Expensive,"Beverages, Chicken, Soups, Chinese"
1521,1521,Restoran yuyi,https://foodpanda.my/restaurant/w8ow/restoran-yuyi,"['Chicken', 'Soups', 'Chinese']",4.2,114,101.7154209,3.142658,2,Chinese,4.32,4.30-4.49,Moderate,"Chicken, Soups, Chinese"
1522,1522,Dragon bowl bangsar,https://foodpanda.my/restaurant/j2kz/dragon-bowl-bangsar,"['Beverages', 'Chicken', 'Rice Dishes', 'Japanese', 'Asian']",4.8,6,101.67934546,3.128216,3,Japanese,4.47,4.30-4.49,Expensive,"Beverages, Chicken, Rice Dishes, Japanese, Asian"
1523,1523,Haagen dazs nu sentral,https://foodpanda.my/restaurant/w0zc/haagen-dazs-nu-sentral,"['Ice Cream', 'Desserts']",4.8,35,101.6870525,3.1332338,3,Desserts,4.54,4.50-4.69,Expensive,"Ice Cream, Desserts"
1524,1524,Mediteranean rice bowls bukit bintang,https://foodpanda.my/restaurant/v1am/mediteranean-rice-bowls-bukit-bintang,"['Beverages', 'Rice Dishes', 'Mexican']",3.6,14,101.70574083,3.14728933,2,Mediterranean,4.35,4.30-4.49,Moderate,"Beverages, Rice Dishes, Mexican"
1525,1525,Beverly hills platters bukit bintang,https://foodpanda.my/restaurant/j6pz/beverly-hills-platters-bukit-bintang,"['Beverages', 'Chicken', 'Rice Dishes', 'Middle Eastern', 'Meat']",4.0,47,101.705655,3.1472679,3,Middle Eastern,4.31,4.30-4.49,Expensive,"Beverages, Chicken, Rice Dishes, Middle Eastern, Meat"
1526,1526,Happy lemon lot 10,https://foodpanda.my/restaurant/k6kc/happy-lemon-lot-10,"['Beverages', 'Asian']",4.8,29,101.7119244,3.14561,3,Beverages,4.53,4.50-4.69,Expensive,"Beverages, Asian"
1527,1527,Starbucks mbc tower,https://foodpanda.my/restaurant/z1u3/starbucks-mbc-tower,"['Halal', 'Beverages']",4.9,24,101.69562935,3.1556278,3,Beverages,4.54,4.50-4.69,Expensive,"Halal, Beverages"
1528,1528,Nasi kandar ali signature changkat thambi dollah,https://foodpanda.my/restaurant/xqo9/nasi-kandar-ali-signature-changkat-thambi-dollah,"['Noodles', 'Beverages', 'Rice Dishes', 'Malaysian food']",3.3,6,101.7121429,3.1404703,2,Mamak,4.39,4.30-4.49,Moderate,"Noodles, Beverages, Rice Dishes, Malaysian food"
1529,1529,Bubu cafe,https://foodpanda.my/restaurant/p7j8/bubu-cafe,"['Noodles', 'Beverages', 'Asian']",5.0,1,101.71112155,3.14219,1,Beverages,4.46,4.30-4.49,Cheap,"Noodles, Beverages, Asian"
1530,1530,Dr food corner,https://foodpanda.my/restaurant/wblh/dr-food-corner,"['Noodles', 'Beverages', 'Chicken', 'Malaysian food']",5.0,9,101.70163165,3.1670303,2,Malay,4.5,4.50-4.69,Moderate,"Noodles, Beverages, Chicken, Malaysian food"
1531,1531,Molten chocolate cafe lot 10,https://foodpanda.my/restaurant/gk3a/molten-chocolate-cafe-lot-10,"['Beverages', 'Desserts']",5.0,3,101.711594,3.146086,3,Desserts,4.47,4.30-4.49,Expensive,"Beverages, Desserts"
1532,1532,Mamu heritage fandb,https://foodpanda.my/restaurant/vz6f/mamu-heritage-fandb,"['Noodles', 'Chicken', 'Meat', 'Asian']",4.5,18,101.6834369,3.1307566,1,Mamak,4.46,4.30-4.49,Cheap,"Noodles, Chicken, Meat, Asian"
1533,1533,Restoran ali mas,https://foodpanda.my/restaurant/uj8m/restoran-ali-mas,"['Beverages', 'Chicken', 'Rice Dishes', 'Asian']",3.8,12,101.7154012,3.1357395,1,Mamak,4.38,4.30-4.49,Cheap,"Beverages, Chicken, Rice Dishes, Asian"
1534,1534,Restoran nur maisarah,https://foodpanda.my/restaurant/i9bl/restoran-nur-maisarah,"['Noodles', 'Beverages', 'Chicken', 'Rice Dishes', 'Malaysian food']",4.6,56,101.7123201,3.1305042,1,Malay,4.5,4.50-4.69,Cheap,"Noodles, Beverages, Chicken, Rice Dishes, Malaysian food"
1535,1535,Dawa dessert pmk da hua cha guo pudu,https://foodpanda.my/restaurant/x008/dawa-dessert-pmk-da-hua-cha-guo-pudu,"['Noodles', 'Chicken', 'Rice Dishes', 'Desserts', 'Fish']",4.2,169,101.7133281,3.1360105,1,Malaysian,4.29,4.00-4.29,Cheap,"Noodles, Chicken, Rice Dishes, Desserts, Fish"
1536,1536,Rush roastery kl jm 304,https://foodpanda.my/restaurant/now8/rush-roastery-kl-jm-304,"['Beverages', 'Malaysian food', 'Desserts']",4.9,20,101.6994375,3.1539375,3,Beverages,4.53,4.50-4.69,Expensive,"Beverages, Malaysian food, Desserts"
1537,1537,Rush roastery kl jm 301,https://foodpanda.my/restaurant/giwf/rush-roastery-kl-jm-301,"['Noodles', 'Chicken', 'Malaysian food']",4.3,8,101.6994375,3.1539375,3,Beverages,4.44,4.30-4.49,Expensive,"Noodles, Chicken, Malaysian food"
1538,1538,Hansang korean restaurant,https://foodpanda.my/restaurant/q8im/hansang-korean-restaurant,"['Rice Dishes', 'Soups', 'Korean']",4.5,594,101.71269104,3.1486507,3,Korean,4.49,4.30-4.49,Expensive,"Rice Dishes, Soups, Korean"
1539,1539,Sithique nasi kandar jln dang wangi,https://foodpanda.my/restaurant/t9kp/sithique-nasi-kandar-jln-dang-wangi,['Malaysian food'],4.6,591,101.69656036,3.1568944,2,Malay,4.58,4.50-4.69,Moderate,Malaysian food
1540,1540,Oh yeah banana leaf restaurant,https://foodpanda.my/restaurant/h5ev/oh-yeah-banana-leaf-restaurant,"['Chicken', 'Rice Dishes', 'Indian', 'Seafood', 'Meat']",4.3,219,101.7083958,3.1446365,3,Indian,4.35,4.30-4.49,Expensive,"Chicken, Rice Dishes, Indian, Seafood, Meat"
1541,1541,Tandoor grill,https://foodpanda.my/restaurant/r4br/tandoor-grill,"['Chicken', 'Malaysian food', 'Soups']",4.4,167,101.7050657,3.15624956,3,Indian,4.42,4.30-4.49,Expensive,"Chicken, Malaysian food, Soups"
1542,1542,Sopoong berjaya times square,https://foodpanda.my/restaurant/s9xj/sopoong-berjaya-times-square,"['Noodles', 'Rice Dishes', 'Korean']",4.4,505,101.7110065,3.14209005,2,Korean,4.41,4.30-4.49,Moderate,"Noodles, Rice Dishes, Korean"
1543,1543,Coolblog at sogo kl,https://foodpanda.my/restaurant/a4bj/coolblog-at-sogo-kl,"['Beverages', 'Malaysian food', 'Asian']",4.5,74,101.6953367,3.1561641,3,Beverages,4.47,4.30-4.49,Expensive,"Beverages, Malaysian food, Asian"
1544,1544,Ah yip herbal soup bukit bintang,https://foodpanda.my/restaurant/m2oy/ah-yip-herbal-soup-bukit-bintang,"['Malaysian food', 'Soups', 'Chinese']",4.5,3641,101.70999908,3.14406991,3,Chinese,4.5,4.50-4.69,Expensive,"Malaysian food, Soups, Chinese"
1545,1545,Lot 10 hutong,https://foodpanda.my/restaurant/r1aw/lot-10-hutong,"['Lebanese', 'Chinese']",4.3,346,101.71165005,3.14648665,3,Chinese,4.33,4.30-4.49,Expensive,"Lebanese, Chinese"
1546,1546,Gigi coffee nu sentral,https://foodpanda.my/restaurant/s0hs/gigi-coffee-nu-sentral,['Cakes'],4.8,369,101.6870525,3.1332338,2,Beverages,4.73,4.70-4.78,Moderate,Cakes
1547,1547,Feeka coffee roasters,https://foodpanda.my/restaurant/lry2/feeka-coffee-roasters,"['American', 'Beverages', 'Sandwiches', 'Burgers', 'Soups']",4.8,92,101.7083973,3.1485853,3,International,4.62,4.50-4.69,Expensive,"American, Beverages, Sandwiches, Burgers, Soups"
1548,1548,Texas chicken wisma fui chiu,https://foodpanda.my/restaurant/n9ax/texas-chicken-wisma-fui-chiu,"['Chicken', 'Halal', 'Rice Dishes', 'Fast Food']",4.3,754,101.6973126,3.1455097,1,Fast Food,4.32,4.30-4.49,Cheap,"Chicken, Halal, Rice Dishes, Fast Food"
1549,1549,Boost juice kl sogo,https://foodpanda.my/restaurant/s2kh/boost-juice-kl-sogo,"['Halal', 'Healthy Food']",4.7,919,101.6952657,3.1562412,2,Beverages,4.68,4.50-4.69,Moderate,"Halal, Healthy Food"
1550,1550,Restoran insaf signature restoran insaf lama,https://foodpanda.my/restaurant/a3cj/restoran-insaf-signature-restoran-insaf-lama,"['Noodles', 'Beverages', 'Rice Dishes', 'Malaysian food']",4.2,117,101.6963473,3.1541256,3,Malaysian,4.32,4.30-4.49,Expensive,"Noodles, Beverages, Rice Dishes, Malaysian food"
1551,1551,Mcdonalds m2 mall 285,https://foodpanda.my/restaurant/m3jm/mcdonalds-m2-mall-285,"['Beverages', 'Halal', 'Chicken', 'Desserts', 'Fast Food']",4.6,9890,101.6957561,3.1580047,2,Fast Food,4.6,4.50-4.69,Moderate,"Beverages, Halal, Chicken, Desserts, Fast Food"
1552,1552,Bhai jim jum pavilion kl,https://foodpanda.my/restaurant/b2iv/bhai-jim-jum-pavilion-kl,"['Thai', 'Beverages', 'Chicken', 'Rice Dishes']",4.7,744,101.7128845,3.1495236,3,Thai,4.67,4.50-4.69,Expensive,"Thai, Beverages, Chicken, Rice Dishes"
1553,1553,Sugarbun menara hap seng,https://foodpanda.my/restaurant/m5ro/sugarbun-menara-hap-seng,"['Halal', 'Malaysian food', 'Fish', 'Fast Food', 'Asian']",4.7,5000,101.70700073,3.15252995,1,Borneo,4.7,4.70-4.78,Cheap,"Halal, Malaysian food, Fish, Fast Food, Asian"
1554,1554,Alfa anugerah 33 foodcourt,https://foodpanda.my/restaurant/l0ox/alfa-anugerah-33-foodcourt,"['Noodles', 'Chicken', 'Rice Dishes', 'Malaysian food']",4.5,636,101.71180255,3.14787281,3,Malaysian,4.49,4.30-4.49,Expensive,"Noodles, Chicken, Rice Dishes, Malaysian food"
1555,1555,The coffee bean and tea leaf wisma uoa ii,https://foodpanda.my/restaurant/t5rl/the-coffee-bean-and-tea-leaf-wisma-uoa-ii,"['American', 'Cakes', 'Beverages', 'Sandwiches', 'Desserts']",4.7,297,101.7120354,3.1521734,3,Beverages,4.64,4.50-4.69,Expensive,"American, Cakes, Beverages, Sandwiches, Desserts"
1556,1556,Pizza hut pavillion 2,https://foodpanda.my/restaurant/r7ln/pizza-hut-pavillion-2,"['Halal', 'Italian', 'Pizza', 'Burgers', 'Fast Food']",4.5,1446,101.71274013,3.1486617,2,Fast Food,4.5,4.50-4.69,Moderate,"Halal, Italian, Pizza, Burgers, Fast Food"
1557,1557,Burger king menara hap seng,https://foodpanda.my/restaurant/o66q/burger-king-menara-hap-seng,"['Halal', 'Burgers']",4.4,430,101.707417,3.1528311,3,Fast Food,4.41,4.30-4.49,Expensive,"Halal, Burgers"
1558,1558,Johnnys restaurant at berjaya times square,https://foodpanda.my/restaurant/s0gs/johnnys-restaurant-at-berjaya-times-square,"['Thai', 'Beverages', 'Malaysian food', 'Seafood']",4.5,2017,101.7111299,3.14207335,2,Thai,4.5,4.50-4.69,Moderate,"Thai, Beverages, Malaysian food, Seafood"
1559,1559,Genki sushi suria klcc,https://foodpanda.my/restaurant/f3mb/genki-sushi-suria-klcc,['Japanese'],4.6,300,101.7118202,3.15660205,1,Japanese,4.56,4.50-4.69,Cheap,Japanese
1560,1560,New world thai food restaurant,https://foodpanda.my/restaurant/i4ar/new-world-thai-food-restaurant,"['Thai', 'Fish']",4.5,110,101.7078633,3.1452597,3,Thai,4.48,4.30-4.49,Expensive,"Thai, Fish"
1561,1561,Familymart menara hap seng famima,https://foodpanda.my/restaurant/x3ih/familymart-menara-hap-seng-famima,['Japanese'],4.6,408,101.7072663,3.1529582,1,International,4.57,4.50-4.69,Cheap,Japanese
1562,1562,Ding guo guo ding guo guo,https://foodpanda.my/restaurant/d6tr/ding-guo-guo-ding-guo-guo,"['Chinese', 'Asian']",3.6,6,101.7142797,3.1380522,1,Chinese,4.4,4.30-4.49,Cheap,"Chinese, Asian"
1563,1563,Send noods brickfields,https://foodpanda.my/restaurant/w2xs/send-noods-brickfields,"['Beverages', 'Indian', 'Pizza']",5.0,1,101.6908914,3.1357912,3,Indian,4.46,4.30-4.49,Expensive,"Beverages, Indian, Pizza"
1564,1564,Biryani bro berjaya times square,https://foodpanda.my/restaurant/g2ka/biryani-bro-berjaya-times-square,['Indian'],4.4,30,101.71159831,3.14186791,3,Indian,4.44,4.30-4.49,Expensive,Indian
1565,1565,Shawarma halab gate,https://foodpanda.my/restaurant/n6lw/shawarma-halab-gate,"['Chicken', 'Middle Eastern', 'Meat']",4.5,1341,101.710811,3.147405,2,Middle Eastern,4.5,4.50-4.69,Moderate,"Chicken, Middle Eastern, Meat"
1566,1566,My biryani house jalan tun h lee,https://foodpanda.my/restaurant/k6qa/my-biryani-house-jalan-tun-h-lee,"['Noodles', 'Chicken', 'Rice Dishes', 'Indian', 'Soups']",4.2,33,101.698239,3.1492535,3,Indian,4.39,4.30-4.49,Expensive,"Noodles, Chicken, Rice Dishes, Indian, Soups"
1567,1567,Restoran ras balouch,https://foodpanda.my/restaurant/t3gg/restoran-ras-balouch,['Malaysian food'],4.1,177,101.6957552,3.169476,3,Pakistani,4.23,4.00-4.29,Expensive,Malaysian food
1568,1568,Maison pavilion kl ,https://foodpanda.my/restaurant/s4rc/maison-pavilion-kl-,"['Cakes', 'Chicken', 'Pizza', 'Soups']",4.9,32,101.712863,3.149638,3,International,4.56,4.50-4.69,Expensive,"Cakes, Chicken, Pizza, Soups"
1569,1569,Ikat tepi kopi,https://foodpanda.my/restaurant/r1kl/ikat-tepi-kopi,"['Beverages', 'Malaysian food']",4.5,312,101.710952,3.144822,3,Beverages,4.49,4.30-4.49,Expensive,"Beverages, Malaysian food"
1570,1570,Restoran safreen,https://foodpanda.my/restaurant/q1bg/restoran-safreen,['Malaysian food'],4.4,1900,101.709611,3.141353,2,Mamak,4.4,4.30-4.49,Moderate,Malaysian food
1571,1571,Yayoi lot 10,https://foodpanda.my/restaurant/s5wr/yayoi-lot-10,['Japanese'],4.4,78,101.7116219,3.1466072,3,Japanese,4.43,4.30-4.49,Expensive,Japanese
1572,1572,Food clans,https://foodpanda.my/restaurant/v7xg/food-clans,"['Chicken', 'Rice Dishes', 'Asian']",4.5,237,101.7199175,3.1590275,3,Malaysian,4.49,4.30-4.49,Expensive,"Chicken, Rice Dishes, Asian"
1573,1573,Comfort and brews,https://foodpanda.my/restaurant/d0cj/comfort-and-brews,"['Beverages', 'Malaysian food', 'Soups']",4.4,13,101.6980229,3.1502333,3,International,4.44,4.30-4.49,Expensive,"Beverages, Malaysian food, Soups"
1574,1574,Jj chilli pan mee klcc ,https://foodpanda.my/restaurant/s6nw/jj-chilli-pan-mee-klcc-,"['Noodles', 'Malaysian food', 'Soups', 'Chinese']",4.0,357,101.71199541,3.1568872,3,Chinese,4.1,4.00-4.29,Expensive,"Noodles, Malaysian food, Soups, Chinese"
1575,1575,Anjappar restaurant masjid india,https://foodpanda.my/restaurant/m1kp/anjappar-restaurant-masjid-india,"['Indian', 'Seafood']",4.3,1484,101.6979538,3.1534135,3,Indian,4.31,4.30-4.49,Expensive,"Indian, Seafood"
